11036915	0.137	0.063
12915146	0.112	0.074
5813062	0.152	0.076
2706105	0.053	0.115
6615324	0.071	0.042
5703571	0.0	0.081
27997330	0.0	0.196
1852179	0.037	0.113
24132517	0.055	0.051
26601575	0.0	0.056
34206617	0.116	0.041
3524655	0.104	0.186
27762733	0.166	0.084
26200531	0.128	0.187
34454326	0.229	0.0
1504619	0.074	0.181
5292920	0.068	0.088
9057005	0.0	0.028
8323633	0.106	0.089
5128035	0.091	0.09
15693672	0.115	0.044
32967274	0.127	0.198
32607311	0.045	0.194
25913752	0.073	0.154
4724575	0.103	0.078
32383881	0.0	0.123
32723891	0.108	0.178
3036370	0.043	0.124
35625635	0.126	0.176
15122117	0.094	0.107
12561949	0.129	0.037
11251963	0.043	0.175
25021966	0.027	0.114
24384740	0.096	0.11
10389088	0.03	0.041
680398	0.083	0.152
25745702	0.114	0.102
12590144	0.071	0.165
27309237	0.046	0.144
12224834	0.068	0.079
31875713	0.025	0.0
12585839	0.117	0.017
32546276	0.023	0.165
73392	0.059	0.104
34508914	0.077	0.155
166121	0.056	0.197
4884523	0.145	0.146
5573873	0.052	0.148
31044553	0.159	0.0
1683454	0.041	0.109
21589124	0.117	0.087
31787087	0.03	0.243
28075335	0.069	0.178
30164225	0.06	0.108
31307575	0.095	0.188
17738146	0.048	0.139
633531	0.069	0.042
23606623	0.042	0.0
76331	0.092	0.178
19397838	0.072	0.123
3258852	0.0	0.058
210316	0.031	0.082
7597656	0.091	0.071
25969006	0.051	0.177
6947418	0.083	0.209
4681500	0.148	0.0
17953532	0.074	0.135
26092192	0.076	0.232
34173995	0.121	0.035
21202777	0.146	0.047
25489035	0.177	0.038
27396469	0.032	0.181
26939387	0.21	0.056
2382573	0.033	0.195
23923922	0.103	0.286
1364070	0.141	0.123
10563775	0.05	0.117
4045254	0.023	0.213
1329111	0.092	0.111
8584247	0.04	0.154
685987	0.111	0.087
11124990	0.046	0.14
29676497	0.015	0.086
8233233	0.108	0.117
9111321	0.06	0.094
24620257	0.053	0.233
26178850	0.075	0.07
12831299	0.138	0.084
32940383	0.038	0.083
8237971	0.115	0.018
32987449	0.04	0.167
34662841	0.0	0.129
142911	0.08	0.18
32883062	0.222	0.025
3745465	0.061	0.216
27907826	0.082	0.179
33551961	0.058	0.144
23192449	0.116	0.156
17366149	0.051	0.148
2102101	0.079	0.132
21052275	0.078	0.162
3971835	0.099	0.068
7990625	0.06	0.02
4280890	0.15	0.045
22338787	0.124	0.099
19858909	0.071	0.146
1929835	0.098	0.11
20259439	0.038	0.179
20860928	0.0	0.157
33010244	0.071	0.146
2952125	0.09	0.143
27141603	0.081	0.09
2423947	0.113	0.088
1284106	0.062	0.071
8713368	0.106	0.16
10182598	0.087	0.033
26246642	0.0	0.116
20532696	0.079	0.081
9446637	0.322	0.066
16278823	0.046	0.036
8206722	0.0	0.0
7936519	0.027	0.221
6435440	0.038	0.089
10628894	0.038	0.19
2731003	0.079	0.13
14255798	0.087	0.133
16233363	0.083	0.105
27542224	0.122	0.078
464189	0.062	0.154
17862288	0.0	0.0
1466657	0.057	0.255
213416	0.096	0.084
6614498	0.087	0.076
11127272	0.119	0.146
4765643	0.0	0.115
4119620	0.108	0.077
27486082	0.109	0.116
273456	0.069	0.07
103011	0.134	0.201
18550197	0.097	0.096
2499412	0.19	0.028
30630279	0.107	0.121
18258415	0.165	0.033
34132709	0.133	0.101
9895475	0.096	0.164
1009516	0.111	0.042
1357356	0.122	0.066
4086317	0.076	0.256
24679171	0.12	0.084
21191163	0.092	0.191
10664680	0.08	0.143
35024125	0.045	0.109
18766606	0.099	0.083
1090927	0.1	0.081
2882942	0.131	0.075
13273083	0.105	0.033
25080984	0.085	0.114
5440243	0.079	0.134
19396361	0.146	0.065
21426146	0.078	0.093
20428509	0.137	0.0
4199282	0.086	0.116
27947243	0.064	0.139
9993367	0.02	0.101
4026435	0.047	0.17
74917	0.049	0.055
24158456	0.057	0.034
76647	0.068	0.044
5397268	0.081	0.268
15633473	0.095	0.056
35494723	0.0	0.072
1573381	0.077	0.218
14286254	0.092	0.14
261236	0.119	0.092
27919005	0.162	0.129
26292590	0.118	0.058
12893671	0.0	0.343
7661542	0.054	0.097
9914800	0.201	0.118
24659838	0.0	0.0
28335578	0.112	0.085
30906964	0.149	0.02
32932751	0.0	0.132
30622238	0.13	0.0
14661434	0.138	0.084
4314167	0.078	0.063
22248618	0.098	0.096
5807082	0.056	0.089
32862650	0.157	0.137
35288836	0.051	0.124
4767414	0.098	0.192
10831021	0.091	0.075
3759215	0.078	0.096
28967195	0.047	0.03
19876761	0.052	0.11
21342768	0.13	0.032
25721019	0.091	0.091
5033320	0.096	0.141
21102984	0.072	0.092
18623851	0.041	0.135
28173585	0.117	0.109
2932229	0.037	0.159
12256764	0.122	0.178
14942953	0.0	0.265
30524	0.068	0.123
15703651	0.082	0.097
27375088	0.047	0.12
2322291	0.145	0.065
24237235	0.112	0.209
4200027	0.121	0.083
10506215	0.13	0.066
13725762	0.174	0.172
12240278	0.123	0.05
3191378	0.112	0.062
7943163	0.153	0.078
2338401	0.105	0.065
19316811	0.042	0.235
13931836	0.077	0.062
4600879	0.046	0.088
13897761	0.011	0.107
2848051	0.058	0.077
33032589	0.055	0.264
7621504	0.03	0.176
35372452	0.128	0.0
4903470	0.111	0.036
28211095	0.074	0.048
1940119	0.031	0.072
19273598	0.145	0.026
10932642	0.056	0.174
23523165	0.088	0.068
17257463	0.052	0.138
1336308	0.0	0.198
15155033	0.0	0.097
9541248	0.075	0.136
20273119	0.201	0.03
11125917	0.042	0.166
17733106	0.027	0.0
4985426	0.055	0.138
9425532	0.065	0.235
12588275	0.105	0.099
22964594	0.061	0.088
1683438	0.106	0.165
1469871	0.12	0.119
11959424	0.113	0.089
33027963	0.07	0.212
23108456	0.033	0.096
32563058	0.193	0.167
35736893	0.033	0.201
29041999	0.134	0.093
20692092	0.179	0.17
13450310	0.1	0.132
2737528	0.063	0.182
31163724	0.11	0.153
6423927	0.042	0.059
8431192	0.073	0.159
26262913	0.025	0.116
20597258	0.16	0.096
32967433	0.102	0.0
18897090	0.031	0.299
26865950	0.09	0.133
10413209	0.106	0.064
7424163	0.0	0.045
2768565	0.068	0.131
3503363	0.121	0.134
20520846	0.116	0.032
4423173	0.056	0.202
691308	0.112	0.177
22816470	0.021	0.031
20601522	0.111	0.05
1948713	0.05	0.136
9121908	0.129	0.054
15943547	0.126	0.079
12356406	0.079	0.119
9381820	0.082	0.122
6778145	0.09	0.079
4286797	0.143	0.092
25603135	0.13	0.084
6166201	0.038	0.212
6095252	0.127	0.074
21620211	0.059	0.143
3037303	0.112	0.0
20336936	0.047	0.17
23118363	0.012	0.121
5990955	0.125	0.051
4563048	0.06	0.167
14876881	0.13	0.019
17135560	0.042	0.177
15826853	0.063	0.1
32088645	0.274	0.0
20963714	0.0	0.053
24327391	0.03	0.186
34942818	0.1	0.158
11886787	0.049	0.114
31109576	0.0	0.0
5078515	0.069	0.163
1944344	0.105	0.075
1751153	0.092	0.052
35910162	0.098	0.082
171623	0.081	0.156
9111772	0.112	0.074
18811285	0.112	0.112
2951117	0.2	0.038
29457801	0.055	0.137
30588178	0.125	0.143
24227461	0.094	0.094
25438155	0.131	0.254
23176853	0.0	0.272
30927917	0.195	0.097
14141235	0.114	0.186
33560587	0.119	0.05
26879862	0.146	0.228
12812712	0.101	0.101
13607881	0.055	0.2
9052864	0.078	0.108
336808	0.065	0.126
16592478	0.062	0.244
11335511	0.111	0.087
10813763	0.025	0.15
17490919	0.139	0.206
33105965	0.149	0.132
35532570	0.087	0.18
29053006	0.13	0.037
15838860	0.106	0.088
767783	0.079	0.223
5340151	0.166	0.09
16168372	0.036	0.257
28384841	0.075	0.081
28419339	0.048	0.114
7053488	0.092	0.126
26208816	0.071	0.033
20222480	0.134	0.076
1748912	0.044	0.15
8283351	0.075	0.074
33655611	0.141	0.169
17120757	0.0	0.369
448181	0.046	0.112
4181793	0.106	0.068
29584867	0.041	0.136
1940533	0.16	0.063
18978038	0.07	0.095
36015368	0.031	0.076
20163110	0.176	0.096
5006061	0.078	0.18
31065306	0.0	0.0
1425444	0.107	0.175
35287202	0.074	0.0
26742874	0.038	0.211
28296022	0.194	0.078
24880336	0.117	0.099
2042539	0.152	0.087
9105523	0.105	0.067
19268898	0.175	0.087
14665333	0.037	0.205
19278406	0.06	0.035
28293855	0.201	0.058
2523070	0.12	0.179
45224	0.29	0.0
2569219	0.155	0.029
22107634	0.023	0.166
27612051	0.0	0.183
9935971	0.031	0.075
5162931	0.097	0.112
9477007	0.09	0.123
28028689	0.144	0.024
11464872	0.067	0.045
6248065	0.077	0.128
1612686	0.071	0.178
15830410	0.066	0.136
35131540	0.05	0.053
34748617	0.157	0.074
3727473	0.126	0.105
4112455	0.032	0.147
25479657	0.139	0.068
469813	0.082	0.109
11841923	0.191	0.069
29153320	0.086	0.087
26533305	0.121	0.056
17696129	0.063	0.115
300972	0.072	0.148
2433724	0.097	0.074
10620253	0.073	0.196
25009958	0.111	0.167
9031071	0.11	0.127
9230147	0.206	0.107
6234983	0.059	0.091
8626367	0.118	0.114
23991059	0.0	0.089
4460314	0.04	0.106
30011022	0.071	0.125
18967483	0.124	0.157
33226529	0.026	0.1
11895033	0.072	0.154
193862	0.094	0.067
10612031	0.059	0.17
16334996	0.083	0.0
30742009	0.125	0.118
32883826	0.079	0.077
9398619	0.184	0.039
11066455	0.104	0.094
6795160	0.065	0.224
420692	0.055	0.057
2066293	0.093	0.089
27694404	0.171	0.051
1197558	0.079	0.23
3471434	0.056	0.155
19347214	0.17	0.043
29449916	0.044	0.231
32513783	0.019	0.132
2473101	0.052	0.094
8391403	0.095	0.071
31476952	0.073	0.154
20783851	0.096	0.1
2939335	0.134	0.16
4513433	0.156	0.168
183540	0.118	0.07
61061	0.151	0.095
2966368	0.25	0.034
12993922	0.058	0.156
24342593	0.049	0.151
21321046	0.132	0.108
32010654	0.036	0.214
34809788	0.093	0.104
30636427	0.09	0.105
9478609	0.161	0.06
3414692	0.044	0.101
147213	0.05	0.059
9882012	0.112	0.077
6500990	0.107	0.171
23749476	0.078	0.107
29588452	0.058	0.088
30845953	0.0	0.0
8267463	0.056	0.092
14946484	0.188	0.049
29250240	0.133	0.0
1543560	0.124	0.074
26457515	0.06	0.074
9919684	0.0	0.106
9415844	0.066	0.152
5555565	0.02	0.115
27745239	0.101	0.097
24829235	0.136	0.164
361280	0.081	0.069
36348802	0.077	0.056
35565471	0.03	0.073
10296157	0.111	0.035
9737671	0.169	0.128
7077541	0.101	0.097
20174145	0.093	0.0
18583474	0.081	0.126
3742549	0.0	0.209
26890990	0.105	0.084
7694669	0.034	0.179
11768615	0.107	0.071
32750551	0.102	0.104
6255163	0.045	0.152
1584494	0.096	0.139
659894	0.118	0.075
4519654	0.115	0.163
629350	0.122	0.067
18070237	0.195	0.088
17156061	0.116	0.163
2155462	0.054	0.044
4969220	0.147	0.137
14479942	0.027	0.089
7211476	0.037	0.112
1019521	0.082	0.107
2856157	0.147	0.014
68079	0.073	0.121
34181242	0.238	0.074
32980934	0.086	0.05
24672079	0.008	0.138
21142046	0.074	0.077
12181304	0.062	0.155
32013917	0.058	0.263
36092739	0.094	0.178
9893014	0.129	0.159
14209782	0.037	0.116
24419018	0.108	0.115
30871261	0.054	0.122
8407971	0.047	0.041
3875986	0.094	0.147
8422241	0.076	0.223
14451664	0.028	0.108
76515	0.049	0.137
14836463	0.058	0.117
26412737	0.267	0.14
10791880	0.044	0.244
24046280	0.038	0.083
7195862	0.054	0.177
28757701	0.047	0.116
11312191	0.13	0.083
32896267	0.078	0.0
31269549	0.182	0.086
1006385	0.112	0.053
60157	0.092	0.108
13061445	0.177	0.192
22099425	0.192	0.09
29498613	0.108	0.242
1812216	0.056	0.094
2643013	0.03	0.037
749718	0.058	0.118
18703865	0.182	0.023
3150333	0.033	0.106
972940	0.028	0.087
21311350	0.082	0.012
1396697	0.107	0.215
1062036	0.12	0.056
20122721	0.054	0.095
3569957	0.099	0.155
846311	0.073	0.2
32621102	0.115	0.096
5973874	0.087	0.081
31953513	0.0	0.0
28075240	0.109	0.076
15109392	0.107	0.134
2010815	0.057	0.173
24237690	0.094	0.07
4045252	0.013	0.262
8126959	0.04	0.076
456588	0.083	0.107
6791551	0.096	0.146
23761430	0.104	0.09
3193176	0.095	0.106
13425976	0.068	0.031
11943972	0.112	0.202
31748184	0.035	0.12
12145390	0.032	0.119
20190305	0.198	0.095
19287252	0.136	0.029
30380016	0.027	0.277
242539	0.065	0.059
879000	0.104	0.084
26282515	0.169	0.105
25054264	0.223	0.058
7701711	0.148	0.083
372218	0.136	0.069
34953765	0.178	0.029
4362030	0.071	0.128
15086146	0.104	0.12
1537627	0.089	0.084
3252445	0.058	0.163
8318237	0.117	0.078
8162204	0.133	0.065
1797704	0.155	0.072
8770363	0.161	0.112
30715080	0.129	0.175
30888552	0.081	0.085
1815970	0.032	0.149
31073723	0.102	0.055
3274071	0.071	0.109
36200448	0.12	0.094
32353405	0.159	0.075
2144538	0.059	0.145
12401202	0.082	0.055
19773013	0.106	0.255
5499618	0.125	0.111
7653582	0.181	0.022
1278575	0.064	0.213
17828310	0.102	0.136
19661965	0.026	0.071
4598013	0.188	0.088
14882264	0.051	0.179
3146002	0.09	0.16
13539323	0.157	0.096
24010250	0.076	0.179
6969350	0.061	0.151
3644423	0.169	0.097
28865396	0.104	0.241
8212697	0.04	0.104
20189060	0.038	0.16
35766264	0.135	0.081
6557991	0.055	0.201
7870244	0.103	0.075
32427935	0.061	0.126
29381633	0.15	0.129
18084708	0.079	0.127
31078715	0.091	0.062
6081623	0.132	0.074
9382823	0.019	0.141
9088886	0.04	0.082
10560346	0.035	0.216
15084442	0.178	0.188
4122671	0.07	0.052
17862461	0.01	0.043
33773876	0.073	0.185
27642540	0.0	0.165
265143	0.055	0.17
3548398	0.032	0.185
1591858	0.069	0.085
9986161	0.119	0.036
171068	0.064	0.054
32100786	0.119	0.049
1887155	0.106	0.101
5890466	0.136	0.026
7985929	0.085	0.083
14408606	0.136	0.103
157172	0.071	0.154
31724000	0.159	0.083
7463777	0.084	0.109
6640066	0.186	0.074
1047834	0.052	0.199
35013491	0.126	0.0
24227817	0.078	0.089
2005101	0.107	0.086
28322355	0.0	0.447
2808281	0.085	0.14
5895363	0.069	0.093
27279824	0.052	0.268
33010153	0.066	0.175
4485134	0.057	0.091
4186478	0.029	0.267
22191507	0.121	0.068
15088997	0.145	0.082
23921560	0.151	0.082
28066996	0.0	0.062
2100438	0.073	0.144
17176729	0.035	0.041
26383573	0.109	0.128
16972436	0.098	0.055
13402887	0.097	0.121
10051590	0.0	0.137
20813549	0.109	0.039
61507	0.084	0.068
7659272	0.026	0.159
22607311	0.078	0.163
31317885	0.154	0.19
8948959	0.099	0.215
34191227	0.088	0.082
23909373	0.176	0.116
4433680	0.051	0.167
5892193	0.05	0.054
17228882	0.048	0.243
151461	0.08	0.236
15063943	0.081	0.189
5980485	0.026	0.033
27581436	0.0	0.361
955166	0.092	0.092
22977613	0.047	0.288
17980087	0.086	0.076
5915746	0.151	0.008
14736880	0.046	0.073
1680034	0.122	0.066
25507521	0.126	0.088
79700	0.087	0.031
11448113	0.045	0.149
17367576	0.2	0.206
15978267	0.108	0.139
19931072	0.133	0.098
11596102	0.072	0.086
1128175	0.081	0.127
5922179	0.082	0.102
18596291	0.252	0.058
919546	0.036	0.136
1658777	0.099	0.056
30423357	0.09	0.08
27418924	0.123	0.0
31690407	0.078	0.178
15676631	0.063	0.087
483727	0.073	0.111
652418	0.036	0.157
288303	0.081	0.134
23999017	0.05	0.041
3721343	0.138	0.117
10802011	0.109	0.048
27996231	0.105	0.0
23752629	0.032	0.222
30895351	0.039	0.033
25900138	0.287	0.092
3905283	0.069	0.2
4673182	0.091	0.108
19127891	0.053	0.106
30000	0.066	0.168
27445179	0.096	0.022
32250104	0.126	0.049
9162738	0.116	0.052
6283664	0.188	0.132
5107779	0.158	0.17
34463193	0.197	0.06
5276217	0.038	0.076
31535423	0.064	0.209
3156227	0.04	0.074
4993790	0.025	0.036
12233995	0.103	0.186
8609048	0.074	0.13
341538	0.035	0.132
2993903	0.052	0.055
24931589	0.05	0.122
8848174	0.137	0.069
6770626	0.157	0.113
15004937	0.02	0.06
12127900	0.196	0.045
34275179	0.18	0.033
25871150	0.037	0.082
11383001	0.051	0.143
34026231	0.074	0.112
5744809	0.05	0.11
21580685	0.067	0.081
36090388	0.044	0.093
642696	0.092	0.084
33100124	0.161	0.073
811907	0.114	0.161
573912	0.149	0.043
34809799	0.11	0.078
3446666	0.06	0.209
30726988	0.114	0.149
27746739	0.048	0.164
24583490	0.09	0.047
33610926	0.057	0.205
21531637	0.079	0.13
637870	0.142	0.034
3990404	0.135	0.125
31117400	0.088	0.151
4937659	0.205	0.0
1253851	0.083	0.183
10142618	0.0	0.249
35570279	0.047	0.07
4335073	0.029	0.037
29324890	0.122	0.074
3032552	0.062	0.103
5777733	0.13	0.144
5177364	0.03	0.2
3148833	0.082	0.075
370064	0.162	0.064
10760729	0.081	0.068
18324111	0.099	0.127
10640451	0.067	0.088
35171753	0.162	0.0
19398747	0.096	0.096
142623	0.047	0.013
10690363	0.195	0.161
12336807	0.143	0.086
10020058	0.073	0.13
14639639	0.065	0.103
21706037	0.117	0.057
13849639	0.077	0.253
2301060	0.057	0.096
26542029	0.158	0.0
21861316	0.0	0.0
2792417	0.076	0.128
34423644	0.019	0.098
27362209	0.1	0.163
14707611	0.041	0.067
4549179	0.122	0.128
17653561	0.059	0.099
16083779	0.071	0.121
2249951	0.028	0.097
19322734	0.019	0.105
4990409	0.079	0.179
34973357	0.153	0.039
18555435	0.07	0.094
4391098	0.065	0.196
21875520	0.154	0.249
18385147	0.053	0.0
10640770	0.132	0.197
3150498	0.069	0.066
21906281	0.135	0.056
2179326	0.1	0.127
13023499	0.094	0.043
34150988	0.04	0.137
18658640	0.0	0.0
11076424	0.066	0.136
17306691	0.132	0.194
21015620	0.071	0.166
9803131	0.044	0.284
20460767	0.14	0.058
29702704	0.079	0.0
22422976	0.031	0.033
9924713	0.091	0.213
1885580	0.165	0.045
27965599	0.141	0.077
7541639	0.126	0.151
29370832	0.04	0.121
11952667	0.067	0.092
1068520	0.064	0.092
25860552	0.071	0.082
11260507	0.063	0.131
18587578	0.073	0.097
9886340	0.109	0.184
4152250	0.057	0.138
1045723	0.109	0.08
10559042	0.082	0.064
16981012	0.065	0.314
28692419	0.016	0.125
9532900	0.109	0.175
2876564	0.063	0.189
19601054	0.147	0.092
5334800	0.053	0.134
26152459	0.032	0.115
193847	0.065	0.14
6446061	0.089	0.121
4137663	0.11	0.109
2134506	0.141	0.105
19400587	0.034	0.101
17357251	0.072	0.19
5674209	0.033	0.125
19288777	0.081	0.218
2520267	0.313	0.079
5656393	0.166	0.094
3084973	0.066	0.259
22278706	0.055	0.113
35181035	0.189	0.122
16567366	0.062	0.128
17891510	0.084	0.102
30581507	0.0	0.0
35986999	0.27	0.0
4815412	0.054	0.161
23233876	0.144	0.044
19747684	0.138	0.087
5292154	0.039	0.146
14872132	0.036	0.187
14580154	0.0	0.0
30351490	0.275	0.0
33066426	0.02	0.124
26308243	0.11	0.26
17623115	0.063	0.138
13904106	0.133	0.05
21382951	0.169	0.149
1065748	0.124	0.133
13019686	0.039	0.227
25052188	0.193	0.146
20334134	0.36	0.148
30921645	0.084	0.109
1201864	0.07	0.096
2164450	0.163	0.129
32091063	0.112	0.102
32895970	0.038	0.165
34962547	0.117	0.11
18762329	0.272	0.052
10466367	0.105	0.098
18472115	0.041	0.06
5983218	0.065	0.122
10640149	0.08	0.073
26063763	0.069	0.255
181353	0.174	0.165
11140719	0.12	0.0
2560949	0.058	0.091
1519783	0.127	0.15
31029385	0.073	0.141
25458401	0.13	0.081
8870325	0.097	0.007
9351454	0.154	0.065
963301	0.08	0.116
5246514	0.096	0.167
29236322	0.061	0.037
21984286	0.066	0.27
9084375	0.07	0.178
8934867	0.123	0.091
32883730	0.102	0.147
2610276	0.081	0.139
23998065	0.097	0.151
29916195	0.143	0.127
728946	0.115	0.073
26890096	0.209	0.071
2292864	0.021	0.062
14329804	0.049	0.049
481605	0.089	0.187
22264734	0.096	0.141
21436464	0.126	0.159
16543602	0.131	0.072
3751916	0.065	0.146
2388346	0.101	0.141
9808679	0.039	0.071
18424809	0.061	0.018
30695973	0.029	0.133
3610464	0.077	0.108
26770973	0.0	0.203
24705703	0.14	0.07
9972502	0.132	0.074
26295780	0.144	0.039
30437887	0.084	0.071
4819015	0.06	0.164
34414128	0.146	0.113
646009	0.061	0.092
26883668	0.054	0.135
33488749	0.09	0.034
6400083	0.1	0.197
33747875	0.0	0.0
6168923	0.106	0.055
23283544	0.086	0.037
3885386	0.105	0.136
23994350	0.0	0.0
3737649	0.109	0.127
4969625	0.088	0.203
17684652	0.0	0.089
1348451	0.0	0.169
31486043	0.162	0.139
31020151	0.224	0.0
14945618	0.156	0.035
33097020	0.106	0.0
25105240	0.044	0.149
24570673	0.103	0.104
12521963	0.101	0.088
4736948	0.134	0.152
213170	0.109	0.05
241471	0.128	0.105
10185702	0.089	0.153
5577964	0.119	0.1
4199566	0.083	0.16
7088344	0.126	0.149
32987124	0.069	0.044
7393241	0.114	0.07
8433714	0.164	0.082
5382611	0.162	0.054
27640601	0.166	0.075
334874	0.114	0.133
34822916	0.181	0.034
18698642	0.171	0.116
314680	0.11	0.137
36154557	0.053	0.156
25352036	0.068	0.092
7018587	0.075	0.148
31176526	0.136	0.118
19509747	0.182	0.142
33219843	0.101	0.053
19949371	0.155	0.07
3829646	0.056	0.171
18873780	0.137	0.086
23749706	0.248	0.077
3104299	0.058	0.098
28542374	0.048	0.116
24480689	0.0	0.0
5759874	0.107	0.121
2593578	0.05	0.07
15798260	0.058	0.136
11591286	0.06	0.05
9701325	0.082	0.112
2703340	0.084	0.078
982226	0.121	0.115
26790743	0.037	0.073
384673	0.074	0.12
9162177	0.07	0.108
101813	0.136	0.072
10690185	0.071	0.06
9411697	0.065	0.16
19498574	0.275	0.068
30232900	0.079	0.066
5566154	0.071	0.16
29062573	0.114	0.108
1389099	0.179	0.037
23788777	0.065	0.119
733213	0.1	0.145
18178441	0.115	0.087
33096991	0.061	0.192
23019704	0.043	0.109
18001963	0.057	0.218
1594067	0.143	0.136
13460016	0.0	0.31
23922107	0.103	0.161
1125221	0.121	0.072
4734333	0.085	0.072
14864488	0.045	0.106
1188399	0.021	0.143
34952810	0.0	0.074
26461072	0.128	0.145
24185486	0.057	0.041
3044641	0.083	0.245
3749096	0.075	0.07
9102499	0.149	0.14
17961082	0.056	0.149
24475500	0.026	0.079
9584164	0.042	0.126
5584674	0.088	0.057
19454994	0.0	0.0
28854501	0.071	0.118
31029811	0.039	0.081
2470904	0.056	0.074
5777653	0.085	0.123
34674320	0.0	0.183
18033896	0.028	0.044
4878629	0.083	0.156
32035024	0.126	0.045
825828	0.102	0.121
9386367	0.124	0.066
1076789	0.068	0.169
3759292	0.109	0.064
10572390	0.128	0.106
9068066	0.096	0.112
431333	0.065	0.079
25131141	0.073	0.115
26291046	0.084	0.243
2273470	0.058	0.215
19626582	0.104	0.128
2175059	0.111	0.031
1614771	0.067	0.103
28417619	0.039	0.171
570240	0.136	0.177
23713094	0.212	0.061
12070585	0.184	0.146
5734570	0.113	0.126
23092448	0.102	0.084
20320591	0.04	0.014
20846244	0.119	0.0
15912300	0.095	0.075
17625647	0.062	0.132
12271677	0.134	0.112
19107204	0.099	0.038
29489347	0.084	0.148
14422284	0.072	0.064
5496726	0.12	0.139
28796274	0.098	0.114
9975140	0.078	0.076
7521477	0.0	0.0
435412	0.0	0.176
26698621	0.146	0.082
19787914	0.074	0.208
2161222	0.08	0.155
118569	0.077	0.114
3907805	0.045	0.107
23962337	0.0	0.211
3477126	0.061	0.143
168747	0.154	0.078
20579735	0.099	0.215
2294860	0.111	0.147
18138718	0.024	0.028
16044362	0.14	0.078
8208854	0.0	0.102
473273	0.129	0.099
13771225	0.098	0.145
1179416	0.164	0.147
2225976	0.132	0.084
12113933	0.068	0.214
30582	0.076	0.117
21112250	0.043	0.067
18158404	0.067	0.287
14838516	0.034	0.056
17544255	0.047	0.082
26284769	0.19	0.13
18778120	0.015	0.101
908108	0.123	0.136
10010424	0.124	0.144
28183453	0.03	0.054
28476693	0.079	0.17
6538127	0.097	0.166
5311638	0.106	0.144
25737142	0.079	0.127
22491070	0.09	0.082
10871232	0.078	0.119
34016021	0.059	0.093
4769447	0.212	0.103
14437713	0.103	0.073
5659653	0.03	0.11
172299	0.097	0.094
26252539	0.116	0.106
33335661	0.061	0.047
33321463	0.141	0.087
29013002	0.159	0.0
30159510	0.028	0.149
33944586	0.143	0.044
37174696	0.067	0.0
28091651	0.06	0.074
21546442	0.061	0.162
6415841	0.057	0.198
31640956	0.12	0.063
33944220	0.078	0.082
7681239	0.118	0.119
20518713	0.062	0.107
24460261	0.132	0.046
9020719	0.111	0.11
2999460	0.078	0.146
2666942	0.055	0.086
546663	0.098	0.081
12812600	0.087	0.119
22884413	0.12	0.096
1191730	0.042	0.051
25913431	0.058	0.098
8277957	0.143	0.144
16766524	0.191	0.093
23450564	0.052	0.101
10625975	0.052	0.194
29602550	0.078	0.091
11141678	0.126	0.125
9633312	0.071	0.125
32390582	0.075	0.071
9734825	0.157	0.163
23482287	0.0	0.062
8407350	0.053	0.094
33964976	0.065	0.059
7509120	0.095	0.084
29586011	0.078	0.095
10376736	0.115	0.068
7286445	0.039	0.137
2572919	0.096	0.082
13917204	0.134	0.107
15734386	0.067	0.031
9013078	0.071	0.169
5985595	0.078	0.043
8581231	0.079	0.144
31675343	0.127	0.044
242548	0.088	0.109
4213209	0.028	0.147
25718062	0.149	0.081
7816820	0.074	0.125
45481	0.067	0.183
20956043	0.022	0.055
5526227	0.075	0.117
25624870	0.068	0.193
1971531	0.06	0.139
27087967	0.047	0.147
31085054	0.122	0.088
27080141	0.158	0.04
3339851	0.047	0.178
11100390	0.11	0.137
26340083	0.115	0.189
19165852	0.136	0.099
35013748	0.054	0.0
2467794	0.107	0.122
14670375	0.095	0.112
2154881	0.087	0.145
2378034	0.037	0.098
2610454	0.054	0.126
20010929	0.113	0.05
2959718	0.048	0.056
19063258	0.141	0.0
18746760	0.0	0.0
25210308	0.126	0.092
24097616	0.149	0.161
12009929	0.043	0.133
3298184	0.153	0.087
32529040	0.151	0.13
9056479	0.107	0.1
23642774	0.106	0.278
17684869	0.178	0.0
22501388	0.065	0.071
20226470	0.0	0.0
32251157	0.049	0.033
30207490	0.106	0.056
29634937	0.175	0.019
18764351	0.123	0.049
20179415	0.035	0.148
681931	0.042	0.188
3499096	0.059	0.131
62687	0.111	0.144
1011144	0.107	0.119
21139749	0.082	0.052
11699514	0.06	0.132
33035035	0.037	0.162
31323955	0.159	0.152
13518788	0.157	0.146
2580727	0.07	0.084
32944210	0.211	0.215
16128109	0.104	0.146
3048149	0.247	0.075
24451216	0.031	0.172
30131498	0.076	0.06
19131114	0.032	0.075
20524806	0.132	0.061
25112574	0.129	0.09
32802295	0.0	0.0
14459667	0.081	0.045
27416625	0.076	0.147
32808282	0.068	0.103
33336227	0.0	0.128
1195047	0.026	0.095
4278361	0.087	0.087
32884819	0.276	0.02
8896262	0.058	0.195
28253687	0.078	0.191
35672882	0.041	0.059
2102931	0.06	0.074
13295684	0.078	0.284
22565456	0.095	0.0
20045605	0.257	0.031
32967217	0.153	0.187
11609145	0.049	0.101
7200857	0.126	0.085
1274420	0.123	0.144
27844598	0.102	0.216
3342049	0.161	0.034
8993821	0.025	0.076
16168190	0.219	0.0
30921183	0.192	0.087
20712267	0.115	0.051
27057795	0.102	0.069
10115335	0.0	0.207
